Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
2016-06-19,19,June,2016,25,Young Adults (25-34),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",15,13,35,325,195,520
2013-08-13,13,August,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",4,13,35,87,52,139
2015-08-13,13,August,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",4,13,35,87,52,139
2013-08-29,29,August,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",1,13,35,22,13,35
2015-08-29,29,August,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",3,13,35,65,39,104
2013-09-19,19,September,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",19,13,35,411,247,658
2015-09-19,19,September,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",21,13,35,455,273,728
2013-09-30,30,September,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",28,13,35,606,364,970
2015-09-30,30,September,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",25,13,35,541,325,866
2013-10-03,3,October,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",6,13,35,130,78,208
2015-10-03,3,October,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",8,13,35,173,104,277
2013-10-18,18,October,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",13,13,35,281,169,450
2015-10-18,18,October,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",13,13,35,281,169,450
2013-10-20,20,October,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",4,13,35,87,52,139
2015-10-20,20,October,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",1,13,35,22,13,35
2013-10-21,21,October,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",21,13,35,455,273,728
2015-10-21,21,October,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",23,13,35,498,299,797
2013-10-28,28,October,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",29,13,35,628,377,1005
2015-10-28,28,October,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",28,13,35,606,364,970
2013-11-14,14,November,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",6,13,35,130,78,208
2015-11-14,14,November,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",3,13,35,65,39,104
2013-11-22,22,November,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",11,13,35,238,143,381
2015-11-22,22,November,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",11,13,35,238,143,381
2013-11-24,24,November,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",23,13,35,498,299,797
2015-11-24,24,November,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",24,13,35,520,312,832
2013-12-12,12,December,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",8,13,35,173,104,277
2015-12-12,12,December,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",9,13,35,195,117,312
2013-12-24,24,December,2013,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",26,13,35,563,338,901
2015-12-24,24,December,2015,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",26,13,35,563,338,901
2014-01-06,6,January,2014,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",30,13,35,650,390,1040
2014-01-06,6,January,2014,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",15,13,35,325,195,520
2016-01-06,6,January,2016,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",32,13,35,693,416,1109
2016-01-06,6,January,2016,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",15,13,35,325,195,520
2014-01-11,11,January,2014,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",18,13,35,390,234,624
2016-01-11,11,January,2016,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",15,13,35,325,195,520
2014-07-26,26,July,2014,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",24,13,35,520,312,832
2016-07-26,26,July,2016,31,Young Adults (25-34),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",24,13,35,520,312,832
2013-12-18,18,December,2013,66,Seniors (64+),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",1,13,35,22,13,35
2015-12-18,18,December,2015,66,Seniors (64+),F,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",1,13,35,22,13,35
2013-08-25,25,August,2013,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",23,13,35,498,299,797
2015-08-25,25,August,2015,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",25,13,35,541,325,866
2013-09-26,26,September,2013,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",27,13,35,585,351,936
2015-09-26,26,September,2015,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",25,13,35,541,325,866
2013-10-07,7,October,2013,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",10,13,35,217,130,347
2015-10-07,7,October,2015,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",10,13,35,217,130,347
2013-10-22,22,October,2013,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",26,13,35,563,338,901
2015-10-22,22,October,2015,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",26,13,35,563,338,901
2013-11-03,3,November,2013,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",21,13,35,455,273,728
2015-11-03,3,November,2015,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",22,13,35,476,286,762
2013-11-07,7,November,2013,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",13,13,35,281,169,450
2015-11-07,7,November,2015,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",12,13,35,260,156,416
2013-11-22,22,November,2013,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",8,13,35,173,104,277
2015-11-22,22,November,2015,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",8,13,35,173,104,277
2013-12-12,12,December,2013,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",16,13,35,346,208,554
2015-12-12,12,December,2015,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",13,13,35,281,169,450
2013-12-13,13,December,2013,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",18,13,35,390,234,624
2015-12-13,13,December,2015,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",18,13,35,390,234,624
2013-12-14,14,December,2013,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",19,13,35,411,247,658
2015-12-14,14,December,2015,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",19,13,35,411,247,658
2013-12-31,31,December,2013,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",17,13,35,368,221,589
2015-12-31,31,December,2015,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",15,13,35,325,195,520
2014-01-07,7,January,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",11,13,35,238,143,381
2016-01-07,7,January,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",11,13,35,238,143,381
2014-01-28,28,January,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",28,13,35,606,364,970
2016-01-28,28,January,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",26,13,35,563,338,901
2014-02-13,13,February,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",21,13,35,455,273,728
2016-02-13,13,February,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",19,13,35,411,247,658
2014-03-03,3,March,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",8,13,35,173,104,277
2016-03-03,3,March,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",9,13,35,195,117,312
2014-03-30,30,March,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",5,13,35,108,65,173
2016-03-30,30,March,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",7,13,35,152,91,243
2014-04-12,12,April,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",16,13,35,346,208,554
2016-04-12,12,April,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",18,13,35,390,234,624
2014-05-16,16,May,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",15,13,35,325,195,520
2016-05-16,16,May,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",17,13,35,368,221,589
2014-05-17,17,May,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",21,13,35,455,273,728
2016-05-17,17,May,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",22,13,35,476,286,762
2014-05-21,21,May,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",18,13,35,390,234,624
2016-05-21,21,May,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",19,13,35,411,247,658
2014-05-31,31,May,2014,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",1,13,35,22,13,35
2016-05-31,31,May,2016,37,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Black",1,13,35,22,13,35
2013-07-15,15,July,2013,43,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",4,13,35,87,52,139
2015-07-15,15,July,2015,43,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",2,13,35,43,26,69
2013-08-26,26,August,2013,43,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",24,13,35,520,312,832
2015-08-26,26,August,2015,43,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",22,13,35,476,286,762
2013-09-19,19,September,2013,43,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",23,13,35,498,299,797
2015-09-19,19,September,2015,43,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",24,13,35,520,312,832
2013-09-30,30,September,2013,43,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",22,13,35,476,286,762
2015-09-30,30,September,2015,43,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",24,13,35,520,312,832
2013-11-13,13,November,2013,43,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",2,13,35,43,26,69
2015-11-13,13,November,2015,43,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",1,13,35,22,13,35
2013-11-18,18,November,2013,43,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",18,13,35,390,234,624
2015-11-18,18,November,2015,43,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",18,13,35,390,234,624
2013-11-20,20,November,2013,43,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",29,13,35,628,377,1005
2015-11-20,20,November,2015,43,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",26,13,35,563,338,901
2013-11-23,23,November,2013,43,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",30,13,35,650,390,1040
2015-11-23,23,November,2015,43,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",31,13,35,671,403,1074
2013-12-26,26,December,2013,43,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",2,13,35,43,26,69
2015-12-26,26,December,2015,43,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",3,13,35,65,39,104
2014-03-16,16,March,2014,43,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",17,13,35,368,221,589
2016-03-16,16,March,2016,43,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",15,13,35,325,195,520
2013-09-19,19,September,2013,39,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",1,13,35,22,13,35
2015-09-19,19,September,2015,39,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",3,13,35,65,39,104
2013-09-27,27,September,2013,39,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",8,13,35,173,104,277
2015-09-27,27,September,2015,39,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",6,13,35,130,78,208
2013-12-12,12,December,2013,39,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",5,13,35,108,65,173
2015-12-12,12,December,2015,39,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",6,13,35,130,78,208
2014-01-24,24,January,2014,39,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",26,13,35,563,338,901
2016-01-24,24,January,2016,39,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",28,13,35,606,364,970
2014-02-07,7,February,2014,39,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",4,13,35,87,52,139
2016-02-07,7,February,2016,39,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",4,13,35,87,52,139
2014-02-11,11,February,2014,39,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",3,13,35,65,39,104
2016-02-11,11,February,2016,39,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",1,13,35,22,13,35
2014-04-06,6,April,2014,39,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",16,13,35,346,208,554
2016-04-06,6,April,2016,39,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",18,13,35,390,234,624
2014-05-01,1,May,2014,39,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",25,13,35,541,325,866
2016-05-01,1,May,2016,39,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Blue",26,13,35,563,338,901
2013-10-05,5,October,2013,35,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",24,13,35,520,312,832
2015-10-05,5,October,2015,35,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",24,13,35,520,312,832
2013-10-23,23,October,2013,35,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",19,13,35,411,247,658
2015-10-23,23,October,2015,35,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",20,13,35,433,260,693
2013-12-11,11,December,2013,35,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",8,13,35,173,104,277
2015-12-11,11,December,2015,35,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",10,13,35,217,130,347
2013-12-16,16,December,2013,35,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",25,13,35,541,325,866
2013-12-16,16,December,2013,35,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",15,13,35,325,195,520
2015-12-16,16,December,2015,35,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",23,13,35,498,299,797
2015-12-16,16,December,2015,35,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",17,13,35,368,221,589
2013-12-23,23,December,2013,35,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",23,13,35,498,299,797
2015-12-23,23,December,2015,35,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",24,13,35,520,312,832
2014-03-24,24,March,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",10,13,35,217,130,347
2016-03-24,24,March,2016,35,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",9,13,35,195,117,312
2014-04-05,5,April,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",8,13,35,173,104,277
2016-04-05,5,April,2016,35,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",6,13,35,130,78,208
2014-04-12,12,April,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",6,13,35,130,78,208
2016-04-12,12,April,2016,35,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",7,13,35,152,91,243
2014-04-15,15,April,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",13,13,35,281,169,450
2016-04-15,15,April,2016,35,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",12,13,35,260,156,416
2014-05-14,14,May,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",27,13,35,585,351,936
2016-05-14,14,May,2016,35,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",25,13,35,541,325,866
2014-05-19,19,May,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",8,13,35,173,104,277
2016-05-19,19,May,2016,35,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",9,13,35,195,117,312
2014-06-07,7,June,2014,35,Adults (35-64),M,Canada,British Columbia,Accessories,Helmets,"Sport-100 Helmet, Red",20,13,35,433,260,693
